,animal_project_code,scientific_name,acoustic_tag_id,capture_date_time,capture_location,capture_latitude,capture_longitude,capture_method,release_date_time,release_location,release_latitude,release_longitude,length1_type,length1,length1_unit,length2_type,length2,length2_unit,length3_type,length3,length3_unit,length4_type,length4,length4_unit,weight,weight_unit,age,age_unit,sex,life_stage,treatment_type
1504,Noordzeekanaal,Anguilla anguilla,A69-1602-3179,3/11/2017 7:00,Vinkeveen,NA,NA,NA,3/11/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,Total length,113,cm,Horizontal eye diameter,1.23,cm,Vertical eye diameter,1.23,cm,pectoral fin length,5.4,cm,NA,NA,NA,NA,female,NA,NA
1505,Noordzeekanaal,Anguilla anguilla,A69-1602-3180,3/11/2017 7:00,Vinkeveen,NA,NA,NA,3/11/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,Total length,77.2,cm,Horizontal eye diameter,1.01,cm,Vertical eye diameter,0.96,cm,pectoral fin length,3.8,cm,NA,NA,NA,NA,female,NA,NA
1506,Noordzeekanaal,Anguilla anguilla,A69-1602-3181,3/11/2017 7:00,Vinkeveen,NA,NA,NA,3/11/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,Total length,81.8,cm,Horizontal eye diameter,1.02,cm,Vertical eye diameter,1.01,cm,pectoral fin length,3.8,cm,NA,NA,NA,NA,female,NA,NA
1507,Noordzeekanaal,Anguilla anguilla,A69-1602-3182,3/11/2017 7:00,Vinkeveen,NA,NA,NA,3/11/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,Total length,85.5,cm,Horizontal eye diameter,1.05,cm,Vertical eye diameter,1.06,cm,pectoral fin length,4.6,cm,NA,NA,NA,NA,female,NA,NA
1508,Noordzeekanaal,Anguilla anguilla,A69-1602-3183,3/11/2017 7:00,Vinkeveen,NA,NA,NA,3/11/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,Total length,78.2,cm,Horizontal eye diameter,0.89,cm,Vertical eye diameter,0.83,cm,pectoral fin length,3.6,cm,NA,NA,NA,NA,female,NA,NA
1509,Noordzeekanaal,Anguilla anguilla,A69-1602-3184,3/11/2017 7:00,Vinkeveen,NA,NA,NA,3/11/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,Total length,93.1,cm,Horizontal eye diameter,1.19,cm,Vertical eye diameter,1.13,cm,pectoral fin length,4.7,cm,NA,NA,NA,NA,female,NA,NA
1510,Noordzeekanaal,Anguilla anguilla,A69-1602-3185,3/11/2017 7:00,Vinkeveen,NA,NA,NA,3/11/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,Total length,93.1,cm,Horizontal eye diameter,1.16,cm,Vertical eye diameter,1.07,cm,pectoral fin length,4.9,cm,NA,NA,NA,NA,female,NA,NA
1511,Noordzeekanaal,Anguilla anguilla,A69-1602-3186,3/11/2017 7:00,Vinkeveen,NA,NA,NA,3/11/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,Total length,83.8,cm,Horizontal eye diameter,0.99,cm,Vertical eye diameter,0.96,cm,pectoral fin length,4.3,cm,NA,NA,NA,NA,female,NA,NA
1512,Noordzeekanaal,Anguilla anguilla,A69-1602-3187,3/11/2017 7:00,Vinkeveen,NA,NA,NA,3/11/2017 9:00,Vinkeveen buitenzijde,52.220457,4.973436,Total length,90.3,cm,Horizontal eye diameter,0.99,cm,Vertical eye diameter,0.98,cm,pectoral fin length,4.7,cm,NA,NA,NA,NA,female,NA,NA
1513,Noordzeekanaal,Anguilla anguilla,A69-9006-1743,6/11/2017 8:00,Noordzeekanaal,NA,NA,NA,6/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,85.5,cm,Horizontal eye diameter,1.14,cm,Vertical eye diameter,1.09,cm,pectoral fin length,4,cm,NA,NA,NA,NA,female,NA,NA
1514,Noordzeekanaal,Anguilla anguilla,A69-9006-1744,6/11/2017 8:00,Noordzeekanaal,NA,NA,NA,6/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,83.4,cm,Horizontal eye diameter,1.06,cm,Vertical eye diameter,1,cm,pectoral fin length,4.2,cm,NA,NA,NA,NA,female,NA,NA
1515,Noordzeekanaal,Anguilla anguilla,A69-9006-1745,6/11/2017 8:00,Noordzeekanaal,NA,NA,NA,6/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,85.6,cm,Horizontal eye diameter,1.07,cm,Vertical eye diameter,1.04,cm,pectoral fin length,4.4,cm,NA,NA,NA,NA,female,NA,NA
1516,Noordzeekanaal,Anguilla anguilla,A69-9006-1746,6/11/2017 8:00,Noordzeekanaal,NA,NA,NA,6/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,83.8,cm,Horizontal eye diameter,1.05,cm,Vertical eye diameter,1.09,cm,pectoral fin length,3.5,cm,NA,NA,NA,NA,female,NA,NA
1517,Noordzeekanaal,Anguilla anguilla,A69-9006-1747,6/11/2017 8:00,Noordzeekanaal,NA,NA,NA,6/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,86.2,cm,Horizontal eye diameter,1.1,cm,Vertical eye diameter,1.01,cm,pectoral fin length,3.7,cm,NA,NA,NA,NA,female,NA,NA
1518,Noordzeekanaal,Anguilla anguilla,A69-9006-1748,6/11/2017 8:00,Noordzeekanaal,NA,NA,NA,6/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,70.1,cm,Horizontal eye diameter,0.97,cm,Vertical eye diameter,0.95,cm,pectoral fin length,3.6,cm,NA,NA,NA,NA,female,NA,NA
1519,Noordzeekanaal,Anguilla anguilla,A69-9006-1749,6/11/2017 8:00,Noordzeekanaal,NA,NA,NA,6/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,78.2,cm,Horizontal eye diameter,0.88,cm,Vertical eye diameter,0.88,cm,pectoral fin length,3.9,cm,NA,NA,NA,NA,female,NA,NA
1520,Noordzeekanaal,Anguilla anguilla,A69-9006-1750,6/11/2017 8:00,Noordzeekanaal,NA,NA,NA,6/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,96,cm,Horizontal eye diameter,1.23,cm,Vertical eye diameter,1.2,cm,pectoral fin length,5,cm,NA,NA,NA,NA,female,NA,NA
1521,Noordzeekanaal,Anguilla anguilla,A69-9006-1751,6/11/2017 8:00,Noordzeekanaal,NA,NA,NA,6/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,85.2,cm,Horizontal eye diameter,1.03,cm,Vertical eye diameter,0.97,cm,pectoral fin length,3.9,cm,NA,NA,NA,NA,female,NA,NA
1522,Noordzeekanaal,Anguilla anguilla,A69-9006-1752,6/11/2017 8:00,Noordzeekanaal,NA,NA,NA,6/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,90.8,cm,Horizontal eye diameter,1.11,cm,Vertical eye diameter,1.1,cm,pectoral fin length,3.4,cm,NA,NA,NA,NA,female,NA,NA
1523,Noordzeekanaal,Anguilla anguilla,A69-1602-3013,8/11/2017 9:00,Willem I,NA,NA,NA,8/11/2017 15:30,Willem I,52.409056,4.927359,Total length,61.2,cm,Horizontal eye diameter,0.95,cm,Vertical eye diameter,0.93,cm,pectoral fin length,3.2,cm,NA,NA,NA,NA,female,NA,NA
1524,Noordzeekanaal,Anguilla anguilla,A69-1602-3014,8/11/2017 9:00,Willem I,NA,NA,NA,8/11/2017 15:30,Willem I,52.409056,4.927359,Total length,62.3,cm,Horizontal eye diameter,0.96,cm,Vertical eye diameter,0.92,cm,pectoral fin length,2.8,cm,NA,NA,NA,NA,female,NA,NA
1525,Noordzeekanaal,Anguilla anguilla,A69-1602-3015,8/11/2017 9:00,Willem I,NA,NA,NA,8/11/2017 15:30,Willem I,52.409056,4.927359,Total length,90.9,cm,Horizontal eye diameter,1.12,cm,Vertical eye diameter,1.11,cm,pectoral fin length,4.5,cm,NA,NA,NA,NA,female,NA,NA
1526,Noordzeekanaal,Anguilla anguilla,A69-1602-3016,8/11/2017 9:00,Willem I,NA,NA,NA,8/11/2017 15:30,Willem I,52.409056,4.927359,Total length,94.3,cm,Horizontal eye diameter,1.06,cm,Vertical eye diameter,1.06,cm,pectoral fin length,5.1,cm,NA,NA,NA,NA,female,NA,NA
1527,Noordzeekanaal,Anguilla anguilla,A69-1602-3017,8/11/2017 9:00,Willem I,NA,NA,NA,8/11/2017 15:30,Willem I,52.409056,4.927359,Total length,91.4,cm,Horizontal eye diameter,1.03,cm,Vertical eye diameter,1.02,cm,pectoral fin length,4.2,cm,NA,NA,NA,NA,female,NA,NA
1528,Noordzeekanaal,Anguilla anguilla,A69-1602-3018,8/11/2017 9:00,Willem I,NA,NA,NA,8/11/2017 15:30,Willem I,52.409056,4.927359,Total length,88.1,cm,Horizontal eye diameter,1.12,cm,Vertical eye diameter,1.11,cm,pectoral fin length,4.3,cm,NA,NA,NA,NA,female,NA,NA
1529,Noordzeekanaal,Anguilla anguilla,A69-1602-3019,8/11/2017 9:00,Willem I,NA,NA,NA,8/11/2017 15:30,Willem I,52.409056,4.927359,Total length,94,cm,Horizontal eye diameter,1.21,cm,Vertical eye diameter,1.12,cm,pectoral fin length,4.8,cm,NA,NA,NA,NA,female,NA,NA
1530,Noordzeekanaal,Anguilla anguilla,A69-1602-3020,8/11/2017 9:00,Willem I,NA,NA,NA,8/11/2017 15:30,Willem I,52.409056,4.927359,Total length,73.4,cm,Horizontal eye diameter,1.09,cm,Vertical eye diameter,1.08,cm,pectoral fin length,3.3,cm,NA,NA,NA,NA,female,NA,NA
1531,Noordzeekanaal,Anguilla anguilla,A69-1602-3021,8/11/2017 9:00,Willem I,NA,NA,NA,8/11/2017 15:30,Willem I,52.409056,4.927359,Total length,96.6,cm,Horizontal eye diameter,1.2,cm,Vertical eye diameter,1.18,cm,pectoral fin length,4.5,cm,NA,NA,NA,NA,female,NA,NA
1532,Noordzeekanaal,Anguilla anguilla,A69-1602-3022,8/11/2017 9:00,Willem I,NA,NA,NA,8/11/2017 15:30,Willem I,52.409056,4.927359,Total length,86.2,cm,Horizontal eye diameter,1.16,cm,Vertical eye diameter,1.12,cm,pectoral fin length,4.2,cm,NA,NA,NA,NA,female,NA,NA
1533,Noordzeekanaal,Anguilla anguilla,A69-1602-3038,8/11/2017 9:00,Kadoelen,NA,NA,NA,8/11/2017 15:45,Kadoelen2,52.416521,4.913081,Total length,86.8,cm,Horizontal eye diameter,1.22,cm,Vertical eye diameter,1.15,cm,pectoral fin length,4.3,cm,NA,NA,NA,NA,female,NA,NA
1534,Noordzeekanaal,Anguilla anguilla,A69-1602-3039,8/11/2017 9:00,Kadoelen,NA,NA,NA,8/11/2017 15:45,Kadoelen2,52.416521,4.913081,Total length,93.4,cm,Horizontal eye diameter,1.12,cm,Vertical eye diameter,1.12,cm,pectoral fin length,4,cm,NA,NA,NA,NA,female,NA,NA
1535,Noordzeekanaal,Anguilla anguilla,A69-1602-3040,8/11/2017 9:00,Kadoelen,NA,NA,NA,8/11/2017 15:45,Kadoelen2,52.416521,4.913081,Total length,81.4,cm,Horizontal eye diameter,1.22,cm,Vertical eye diameter,1.18,cm,pectoral fin length,4.4,cm,NA,NA,NA,NA,female,NA,NA
1536,Noordzeekanaal,Anguilla anguilla,A69-1602-3041,8/11/2017 9:00,Kadoelen,NA,NA,NA,8/11/2017 15:45,Kadoelen2,52.416521,4.913081,Total length,83.3,cm,Horizontal eye diameter,0.86,cm,Vertical eye diameter,0.81,cm,pectoral fin length,3.7,cm,NA,NA,NA,NA,female,NA,NA
1537,Noordzeekanaal,Anguilla anguilla,A69-1602-3042,8/11/2017 9:00,Kadoelen,NA,NA,NA,8/11/2017 15:45,Kadoelen2,52.416521,4.913081,Total length,88.1,cm,Horizontal eye diameter,1.2,cm,Vertical eye diameter,1.15,cm,pectoral fin length,4.7,cm,NA,NA,NA,NA,female,NA,NA
1538,Noordzeekanaal,Anguilla anguilla,A69-1602-3043,8/11/2017 9:00,Kadoelen,NA,NA,NA,8/11/2017 15:45,Kadoelen2,52.416521,4.913081,Total length,95.6,cm,Horizontal eye diameter,1.15,cm,Vertical eye diameter,1.13,cm,pectoral fin length,4.7,cm,NA,NA,NA,NA,female,NA,NA
1539,Noordzeekanaal,Anguilla anguilla,A69-1602-3044,8/11/2017 9:00,Kadoelen,NA,NA,NA,8/11/2017 15:45,Kadoelen2,52.416521,4.913081,Total length,82.7,cm,Horizontal eye diameter,1.14,cm,Vertical eye diameter,1.11,cm,pectoral fin length,4.4,cm,NA,NA,NA,NA,female,NA,NA
1540,Noordzeekanaal,Anguilla anguilla,A69-1602-3045,8/11/2017 9:00,Kadoelen,NA,NA,NA,8/11/2017 15:45,Kadoelen2,52.416521,4.913081,Total length,86.3,cm,Horizontal eye diameter,1.02,cm,Vertical eye diameter,1,cm,pectoral fin length,4.6,cm,NA,NA,NA,NA,female,NA,NA
1541,Noordzeekanaal,Anguilla anguilla,A69-1602-3046,8/11/2017 9:00,Kadoelen,NA,NA,NA,8/11/2017 15:45,Kadoelen2,52.416521,4.913081,Total length,76.4,cm,Horizontal eye diameter,1.04,cm,Vertical eye diameter,1.01,cm,pectoral fin length,4.2,cm,NA,NA,NA,NA,female,NA,NA
1542,Noordzeekanaal,Anguilla anguilla,A69-1602-3047,8/11/2017 9:00,Kadoelen,NA,NA,NA,8/11/2017 15:45,Kadoelen2,52.416521,4.913081,Total length,61.2,cm,Horizontal eye diameter,1,cm,Vertical eye diameter,0.98,cm,pectoral fin length,3,cm,NA,NA,NA,NA,female,NA,NA
1543,Noordzeekanaal,Anguilla anguilla,A69-9006-1753,13/11/2017 8:00,Noordzeekanaal,NA,NA,NA,13/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,77.2,cm,Horizontal eye diameter,1.09,cm,Vertical eye diameter,1.01,cm,pectoral fin length,4.3,cm,NA,NA,NA,NA,female,NA,NA
1544,Noordzeekanaal,Anguilla anguilla,A69-9006-1754,13/11/2017 8:00,Noordzeekanaal,NA,NA,NA,13/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,89.9,cm,Horizontal eye diameter,1.03,cm,Vertical eye diameter,1.04,cm,pectoral fin length,4.2,cm,NA,NA,NA,NA,female,NA,NA
1545,Noordzeekanaal,Anguilla anguilla,A69-9006-1755,13/11/2017 8:00,Noordzeekanaal,NA,NA,NA,13/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,91.8,cm,Horizontal eye diameter,1.18,cm,Vertical eye diameter,1.12,cm,pectoral fin length,5,cm,NA,NA,NA,NA,female,NA,NA
1546,Noordzeekanaal,Anguilla anguilla,A69-9006-1756,13/11/2017 8:00,Noordzeekanaal,NA,NA,NA,13/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,84.2,cm,Horizontal eye diameter,0.98,cm,Vertical eye diameter,0.96,cm,pectoral fin length,4.1,cm,NA,NA,NA,NA,female,NA,NA
1547,Noordzeekanaal,Anguilla anguilla,A69-9006-1757,13/11/2017 8:00,Noordzeekanaal,NA,NA,NA,13/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,81,cm,Horizontal eye diameter,1.02,cm,Vertical eye diameter,1.01,cm,pectoral fin length,4,cm,NA,NA,NA,NA,female,NA,NA
1548,Noordzeekanaal,Anguilla anguilla,A69-9006-1758,13/11/2017 8:00,Noordzeekanaal,NA,NA,NA,13/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,85.1,cm,Horizontal eye diameter,1.08,cm,Vertical eye diameter,1.06,cm,pectoral fin length,4.2,cm,NA,NA,NA,NA,female,NA,NA
1549,Noordzeekanaal,Anguilla anguilla,A69-9006-1759,13/11/2017 8:00,Noordzeekanaal,NA,NA,NA,13/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,85.5,cm,Horizontal eye diameter,1.07,cm,Vertical eye diameter,1.04,cm,pectoral fin length,4.3,cm,NA,NA,NA,NA,female,NA,NA
1550,Noordzeekanaal,Anguilla anguilla,A69-9006-1760,13/11/2017 8:00,Noordzeekanaal,NA,NA,NA,13/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,81.6,cm,Horizontal eye diameter,1.05,cm,Vertical eye diameter,1,cm,pectoral fin length,3.8,cm,NA,NA,NA,NA,female,NA,NA
1551,Noordzeekanaal,Anguilla anguilla,A69-9006-1761,13/11/2017 8:00,Noordzeekanaal,NA,NA,NA,13/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,87.7,cm,Horizontal eye diameter,1,cm,Vertical eye diameter,0.97,cm,pectoral fin length,4.3,cm,NA,NA,NA,NA,female,NA,NA
1552,Noordzeekanaal,Anguilla anguilla,A69-9006-1762,13/11/2017 8:00,Noordzeekanaal,NA,NA,NA,13/11/2017 14:00,Noordzeekanaal,52.452208,4.678779,Total length,89.4,cm,Horizontal eye diameter,1.1,cm,Vertical eye diameter,1.06,cm,pectoral fin length,5.3,cm,NA,NA,NA,NA,female,NA,NA
1553,Noordzeekanaal,Anguilla anguilla,A69-1602-4027,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 12:00,Markermeer Uitdam,52.434968,5.090042,Total length,74.1,cm,Horizontal eye diameter,0.74,cm,Vertical eye diameter,0.67,cm,pectoral fin length,3.3,cm,NA,NA,NA,NA,female,NA,NA
1554,Noordzeekanaal,Anguilla anguilla,A69-1602-4028,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 12:00,Markermeer Uitdam,52.434968,5.090042,Total length,76.5,cm,Horizontal eye diameter,0.88,cm,Vertical eye diameter,0.84,cm,pectoral fin length,3.5,cm,NA,NA,NA,NA,female,NA,NA
1555,Noordzeekanaal,Anguilla anguilla,A69-1602-4029,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 12:00,Markermeer Uitdam,52.434968,5.090042,Total length,78.5,cm,Horizontal eye diameter,0.89,cm,Vertical eye diameter,0.83,cm,pectoral fin length,3.5,cm,NA,NA,NA,NA,female,NA,NA
1556,Noordzeekanaal,Anguilla anguilla,A69-1602-4030,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 12:00,Markermeer Uitdam,52.434968,5.090042,Total length,85.6,cm,Horizontal eye diameter,1.18,cm,Vertical eye diameter,1.05,cm,pectoral fin length,4.4,cm,NA,NA,NA,NA,female,NA,NA
1557,Noordzeekanaal,Anguilla anguilla,A69-1602-4031,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 12:00,Markermeer Uitdam,52.434968,5.090042,Total length,85.2,cm,Horizontal eye diameter,1.02,cm,Vertical eye diameter,0.96,cm,pectoral fin length,4.4,cm,NA,NA,NA,NA,female,NA,NA
1558,Noordzeekanaal,Anguilla anguilla,A69-1602-4032,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 12:00,Markermeer Uitdam,52.434968,5.090042,Total length,94.4,cm,Horizontal eye diameter,1.2,cm,Vertical eye diameter,1.3,cm,pectoral fin length,4.6,cm,NA,NA,NA,NA,female,NA,NA
1559,Noordzeekanaal,Anguilla anguilla,A69-1602-4033,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 12:00,Markermeer Uitdam,52.434968,5.090042,Total length,84.6,cm,Horizontal eye diameter,1.02,cm,Vertical eye diameter,1.05,cm,pectoral fin length,4,cm,NA,NA,NA,NA,female,NA,NA
1560,Noordzeekanaal,Anguilla anguilla,A69-1602-4034,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 12:00,Markermeer Uitdam,52.434968,5.090042,Total length,75.2,cm,Horizontal eye diameter,0.96,cm,Vertical eye diameter,0.85,cm,pectoral fin length,3.8,cm,NA,NA,NA,NA,female,NA,NA
1561,Noordzeekanaal,Anguilla anguilla,A69-1602-4035,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 12:00,Markermeer Uitdam,52.434968,5.090042,Total length,79.4,cm,Horizontal eye diameter,1.06,cm,Vertical eye diameter,1.05,cm,pectoral fin length,3.5,cm,NA,NA,NA,NA,female,NA,NA
1562,Noordzeekanaal,Anguilla anguilla,A69-1602-4036,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 12:00,Markermeer Uitdam,52.434968,5.090042,Total length,79.4,cm,Horizontal eye diameter,1.17,cm,Vertical eye diameter,1.15,cm,pectoral fin length,4.2,cm,NA,NA,NA,NA,female,NA,NA
1563,Noordzeekanaal,Anguilla anguilla,A69-1602-4036,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 12:00,Markermeer Uitdam,52.434968,5.090042,Total length,87.2,cm,Horizontal eye diameter,1.17,cm,Vertical eye diameter,1.15,cm,pectoral fin length,4.2,cm,NA,NA,NA,NA,female,NA,NA
1564,Noordzeekanaal,Anguilla anguilla,A69-1602-4037,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 12:00,Markermeer Uitdam,52.434968,5.090042,Total length,80.5,cm,Horizontal eye diameter,1.09,cm,Vertical eye diameter,1.05,cm,pectoral fin length,4.4,cm,NA,NA,NA,NA,female,NA,NA
1565,Noordzeekanaal,Anguilla anguilla,A69-1602-4038,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 12:00,Markermeer Uitdam,52.434968,5.090042,Total length,78.9,cm,Horizontal eye diameter,0.99,cm,Vertical eye diameter,0.93,cm,pectoral fin length,3.6,cm,NA,NA,NA,NA,female,NA,NA
1566,Noordzeekanaal,Anguilla anguilla,A69-1602-4039,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 12:00,Markermeer Uitdam,52.434968,5.090042,Total length,91.4,cm,Horizontal eye diameter,1.1,cm,Vertical eye diameter,1.02,cm,pectoral fin length,4.5,cm,NA,NA,NA,NA,female,NA,NA
1567,Noordzeekanaal,Anguilla anguilla,A69-1602-4040,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 14:00,Markermeer Hoorn,52.641481,5.20226,Total length,78.6,cm,Horizontal eye diameter,1.03,cm,Vertical eye diameter,0.98,cm,pectoral fin length,4,cm,NA,NA,NA,NA,female,NA,NA
1568,Noordzeekanaal,Anguilla anguilla,A69-1602-4041,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 14:00,Markermeer Hoorn,52.641481,5.20226,Total length,87,cm,Horizontal eye diameter,0.99,cm,Vertical eye diameter,0.97,cm,pectoral fin length,3.8,cm,NA,NA,NA,NA,female,NA,NA
1569,Noordzeekanaal,Anguilla anguilla,A69-1602-4042,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 14:00,Markermeer Hoorn,52.641481,5.20226,Total length,91.6,cm,Horizontal eye diameter,1.21,cm,Vertical eye diameter,1.12,cm,pectoral fin length,4.9,cm,NA,NA,NA,NA,female,NA,NA
1570,Noordzeekanaal,Anguilla anguilla,A69-1602-4043,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 14:00,Markermeer Hoorn,52.641481,5.20226,Total length,79,cm,Horizontal eye diameter,1.05,cm,Vertical eye diameter,0.96,cm,pectoral fin length,3.7,cm,NA,NA,NA,NA,female,NA,NA
1571,Noordzeekanaal,Anguilla anguilla,A69-1602-4044,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 14:00,Markermeer Hoorn,52.641481,5.20226,Total length,82.7,cm,Horizontal eye diameter,1.15,cm,Vertical eye diameter,1.01,cm,pectoral fin length,4.4,cm,NA,NA,NA,NA,female,NA,NA
1572,Noordzeekanaal,Anguilla anguilla,A69-1602-4045,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 14:00,Markermeer Hoorn,52.641481,5.20226,Total length,83.6,cm,Horizontal eye diameter,1.04,cm,Vertical eye diameter,1.02,cm,pectoral fin length,4.3,cm,NA,NA,NA,NA,female,NA,NA
1573,Noordzeekanaal,Anguilla anguilla,A69-1602-4046,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 14:00,Markermeer Hoorn,52.641481,5.20226,Total length,77,cm,Horizontal eye diameter,1.17,cm,Vertical eye diameter,0.88,cm,pectoral fin length,4.5,cm,NA,NA,NA,NA,female,NA,NA
1574,Noordzeekanaal,Anguilla anguilla,A69-1602-4047,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 14:00,Markermeer Hoorn,52.641481,5.20226,Total length,84.9,cm,Horizontal eye diameter,1.13,cm,Vertical eye diameter,1.1,cm,pectoral fin length,4.4,cm,NA,NA,NA,NA,female,NA,NA
1575,Noordzeekanaal,Anguilla anguilla,A69-1602-4048,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 14:00,Markermeer Hoorn,52.641481,5.20226,Total length,80.9,cm,Horizontal eye diameter,0.9,cm,Vertical eye diameter,0.89,cm,pectoral fin length,3.8,cm,NA,NA,NA,NA,female,NA,NA
1576,Noordzeekanaal,Anguilla anguilla,A69-1602-4049,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 14:00,Markermeer Hoorn,52.641481,5.20226,Total length,91.6,cm,Horizontal eye diameter,1.06,cm,Vertical eye diameter,0.99,cm,pectoral fin length,4.4,cm,NA,NA,NA,NA,female,NA,NA
1577,Noordzeekanaal,Anguilla anguilla,A69-1602-4050,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 14:00,Markermeer Hoorn,52.641481,5.20226,Total length,84.1,cm,Horizontal eye diameter,1.19,cm,Vertical eye diameter,1.12,cm,pectoral fin length,4.3,cm,NA,NA,NA,NA,female,NA,NA
1578,Noordzeekanaal,Anguilla anguilla,A69-1602-4051,13/12/2017 16:00,Markermeer,NA,NA,NA,14/12/2017 14:00,Markermeer Hoorn,52.641481,5.20226,Total length,80.9,cm,Horizontal eye diameter,0.99,cm,Vertical eye diameter,0.98,cm,pectoral fin length,3.9,cm,NA,NA,NA,NA,female,NA,NA
1579,PTN-Silver-eel-Mondego,Anguilla anguilla,A69-1601-19246,23/10/2014 17:00,NA,NA,NA,Electrofishing,26/10/2014 17:00,near Miro,40.295,-8.257,Total length,338,milimeters,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.83,grams,NA,NA,male,Silver,NA
1580,PTN-Silver-eel-Mondego,Anguilla anguilla,A69-1601-19247,23/10/2014 17:00,NA,NA,NA,Electrofishing,26/10/2014 17:00,near Miro,40.295,-8.257,Total length,413,milimeters,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.4,grams,NA,NA,male,Silver,NA
1581,PTN-Silver-eel-Mondego,Anguilla anguilla,A69-1601-19248,23/10/2014 17:00,NA,NA,NA,Electrofishing,26/10/2014 17:00,near Miro,40.295,-8.257,Total length,456,milimeters,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.82,grams,NA,NA,male,Silver,NA
1582,PTN-Silver-eel-Mondego,Anguilla anguilla,A69-1601-19249,23/10/2014 17:00,NA,NA,NA,Electrofishing,26/10/2014 17:00,near Miro,40.295,-8.257,Total length,365,milimeters,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.74,grams,NA,NA,male,Silver,NA
1583,PTN-Silver-eel-Mondego,Anguilla anguilla,A69-1601-19250,23/10/2014 17:00,NA,NA,NA,Electrofishing,26/10/2014 17:00,near Miro,40.295,-8.257,Total length,373,milimeters,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.98,grams,NA,NA,male,Silver,NA
1584,PTN-Silver-eel-Mondego,Anguilla anguilla,A69-1601-19251,23/10/2014 17:00,NA,NA,NA,Electrofishing,26/10/2014 17:00,near Miro,40.295,-8.257,Total length,387,milimeters,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.88,grams,NA,NA,male,Silver,NA
